"country","iso","year","exports","region","exports_share_percent_gdp","bri_dummy","oil_price","average_ng_price","average_coal_price","gdp","connectivity_index","resource_rents","trade_share_gdp","covid_19","investment_stock","bri_investment_stock","time"
"Solomon Islands","SLB",2007,0,"East Asia & Pacific",0,0,4.50378389936413,7.23011011166253,86.7851923076923,1260.28940393632,1.71793345520502,0,93.7210282343026,0,0,0,3
"Solomon Islands","SLB",2008,0,"East Asia & Pacific",0,0,4.76139812446382,10.5482546267576,147.673653846154,1388.96387714065,1.73471626098698,0,94.8126269152667,0,0,0,4
"Solomon Islands","SLB",2009,0,"East Asia & Pacific",0,0,4.30943394623598,6.55813818238213,74.3888461538461,1428.50567310858,2.07345755719128,0,78.306342780027,0,0,0,5
"Solomon Islands","SLB",2010,5000,"East Asia & Pacific",0.000590459803778,0,4.54704699396286,7.40939050868486,98.8524528301887,1604.20582993513,2.19280789662331,0,101.991506809196,0,0,0,6
"Solomon Islands","SLB",2011,15000,"East Asia & Pacific",0.00142863642029166,0,4.85209904662356,9.22930882961125,123.48,1938.89118680079,1.81712236418591,0,109.26087498442,0,0,0,7
"Solomon Islands","SLB",2012,13000,"East Asia & Pacific",0.00109152511415525,0,4.8353309621762,9.7481680366005,98.9996153846154,2141.82152227309,2.05959661017435,0,105.479452054795,0,0,0,8
"Solomon Islands","SLB",2013,36000,"East Asia & Pacific",0.00280221298369044,0,4.79345427860183,9.66938714846981,86.1890384615385,2248.61493505117,2.09423731753681,0,100.106598443663,0,0,0,9
"Solomon Islands","SLB",2014,3000,"East Asia & Pacific",0.00022462842639594,0,4.68372679604563,10.3293043062448,76.3807692307692,2274.88786574405,2.25720081234699,0,93.51269035533,0,0,0,10
"Solomon Islands","SLB",2015,7000,"East Asia & Pacific",0.00053555244079265,0,4.04662006358545,6.30535954301075,59.7940384615384,2167.11992829078,2.23235828332198,0,87.4528757854036,0,0,0,11
"Solomon Islands","SLB",2016,48000,"East Asia & Pacific",0.00348191658300629,0,3.85355969385682,4.43687319065343,65.3691257861635,2225.48684209273,2.23495113210899,0,85.5252350095829,0,0,0,12
"Solomon Islands","SLB",2017,0,"East Asia & Pacific",0,0,4.04689160314432,5.09512962675765,91.5104134615385,2332.84421585545,2.17242527510971,0,87.6869178843032,0,0,0,13
"Solomon Islands","SLB",2018,0,"East Asia & Pacific",0,0,4.29725633055719,6.04922391956162,101.327057692308,2411.86292635277,2.19108192389953,0,91.2394186232231,0,0,0,14
"Somalia","SOM",2013,1000,"Sub-Saharan Africa",0.00002569107260963,0,4.79345427860183,9.66938714846981,86.1890384615385,350.168161787632,1.3114715369896,0,98.4589412226688,0,0,0,9
"Somalia","SOM",2014,75000,"Sub-Saharan Africa",0.00189225151396764,0,4.68372679604563,10.3293043062448,76.3807692307692,374.114780718082,1.75286837953632,0,98.666728163264,0,0,0,10
