"country","year_investment","sector","subsector","quantity_in_millions","investor","region","share_size","iso","bri"
"South Africa",2015,"Energy","Alternative",380,"Guodian","Sub-Saharan Africa",NA,"ZAF",0
"South Africa",2018,"Energy","Oil",1330,"China Petroleum and Chemical (Sinopec)","Sub-Saharan Africa","1","ZAF",1
"South Africa",2012,"Energy","Coal",100,"Beijing Jingmei","Sub-Saharan Africa","0.24","ZAF",0
"South Korea",2013,"Energy","Oil",130,"China National Aviation Fuel","East Asia & Pacific","0.26","KOR",0
"South Sudan",2012,"Energy","Hydro",1400,"China Energy Engineering","Sub-Saharan Africa",NA,"SSD",0
"South Sudan",2015,"Energy","Oil",380,"Sinosteel","Sub-Saharan Africa",NA,"SSD",0
"Spain",2017,"Transport","Shipping",230,"China Ocean Shipping (COSCO)","Europe & Central Asia","0.51","ESP",0
"Spain",2015,"Energy","Gas",730,"State Administration of Foreign Exchange (SAFE)","Europe & Central Asia",NA,"ESP",0
"Spain",2020,"Energy","Alternative",610,"China Three Gorges","Europe & Central Asia",NA,"ESP",0
"Sri Lanka",2016,"Energy","Hydro",120,"Power Construction Corp. (PowerChina)","South Asia",NA,"LKA",1
"Sri Lanka",2018,"Transport","Shipping",1120,"China Merchants Group","South Asia","0.7","LKA",1
"Sri Lanka",2011,"Transport","Shipping",810,"China Communications Construction","South Asia",NA,"LKA",0
"Sri Lanka",2006,"Energy","Coal",460,"China National Machinery Industry (Sinomach)","South Asia",NA,"LKA",0
"Sri Lanka",2009,"Energy","Coal",890,"China General Technology (Genertec)","South Asia",NA,"LKA",0
"Sri Lanka",2019,"Energy","Hydro",290,"China Energy Engineering","South Asia",NA,"LKA",1
"Sri Lanka",2014,"Transport","Rail",600,"China General Technology (Genertec)","South Asia",NA,"LKA",1
"Sri Lanka",2007,"Transport","Shipping",360,"Sinohydro, China Communications Construction","South Asia",NA,"LKA",0
"Sri Lanka",2010,"Transport","Rail",280,"China General Technology (Genertec)","South Asia",NA,"LKA",0
"Sudan",2010,"Energy","Hydro",840,"China Three Gorges","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2010,"Energy","Hydro",800,"Gezhouba","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2011,"Energy",NA,220,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2014,"Transport","Rail",1450,"China Railway Construction","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2008,"Energy","Hydro",400,"Sinohydro, China Three Gorges","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2009,"Energy","Oil",260,"China National Petroleum Corp. (CNPC)","Sub-Saharan Africa",NA,"SDN",0
"Sudan",2009,"Energy",NA,270,"China General Technology (Genertec)","Sub-Saharan Africa",NA,"SDN",0
"Sweden",2018,"Energy","Alternative",710,"China General Nuclear Power","Europe & Central Asia","0.75","SWE",0
"Switzerland",2009,"Energy",NA,7200,"China Petroleum and Chemical (Sinopec)","Europe & Central Asia","1","CHE",0
"Switzerland",2017,"Energy","Oil",580,"HNA","Europe & Central Asia","0.51","CHE",0
"Switzerland",2012,"Energy","Oil",170,"China Petroleum and Chemical (Sinopec)","Europe & Central Asia","0.5","CHE",0
"Switzerland",2015,"Energy","Oil",360,"China National Chemical (ChemChina)","Europe & Central Asia","0.12","CHE",0
"Syria",2005,"Energy","Oil",290,"China National Petroleum Corp. (CNPC)","Middle East & North Africa","0.16","SYR",0
"Syria",2008,"Energy","Oil",1990,"China Petroleum and Chemical (Sinopec)","Middle East & North Africa","1","SYR",0
"Syria",2010,"Energy",NA,1480,"China National Petroleum Corp. (CNPC)","Middle East & North Africa","0.35","SYR",0
"Tajikistan",2016,"Energy","Hydro",170,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"TJK",1
"Tajikistan",2012,"Energy","Coal",350,"Tebian Electric Apparatus (TBEA)","Europe & Central Asia",NA,"TJK",0
"Tajikistan",2006,"Energy",NA,400,"Tebian Electric Apparatus (TBEA)","Europe & Central Asia",NA,"TJK",0
"Tanzania",2014,"Transport","Shipping",200,"China Communications Construction","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2013,"Energy",NA,690,"Tebian Electric Apparatus (TBEA)","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2011,"Energy","Alternative",100,"China Dalian International Economic & Technical","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2019,"Energy","Hydro",970,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"TZA",1
"Tanzania",2015,"Transport","Rail",1400,"China Railway Engineering","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2018,"Transport","Rail",150,"China Railway Construction","Sub-Saharan Africa",NA,"TZA",1
"Tanzania",2011,"Energy","Gas",340,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2013,"Energy","Hydro",140,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2013,"Energy","Gas",400,"China Power Investment","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2017,"Transport","Shipping",150,"China Communications Construction","Sub-Saharan Africa",NA,"TZA",0
"Tanzania",2011,"Energy","Gas",500,"China National Petroleum Corp. (CNPC)","Sub-Saharan Africa","0.5","TZA",0
"Thailand",2013,"Energy","Hydro",110,"China Three Gorges","East Asia & Pacific",NA,"THA",0
"Thailand",2015,"Energy","Alternative",170,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"THA",0
"Thailand",2019,"Transport","Rail",190,"China Railway Signal and Communication","East Asia & Pacific",NA,"THA",1
"Thailand",2019,"Energy","Oil",280,"China National Petroleum Corp. (CNPC)","East Asia & Pacific",NA,"THA",1
"Thailand",2020,"Transport","Rail",740,"China Railway Construction","East Asia & Pacific","0.1","THA",1
"Thailand",2010,"Transport","Rail",170,"Sinohydro","East Asia & Pacific","0.5","THA",0
"Thailand",2015,"Energy","Alternative",180,"China Western Power Industrial","East Asia & Pacific",NA,"THA",0
"Thailand",2012,"Energy","Alternative",100,"China National Machinery Industry (Sinomach)","East Asia & Pacific",NA,"THA",0
"Thailand",2020,"Energy","Alternative",500,"China Energy Engineering","East Asia & Pacific",NA,"THA",1
"Thailand",2016,"Energy","Alternative",110,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"THA",0
"Thailand",2017,"Energy","Gas",190,"China Petroleum and Chemical (Sinopec)","East Asia & Pacific",NA,"THA",1
"Thailand",2018,"Transport","Rail",150,"Power Construction Corp. (PowerChina)","East Asia & Pacific","0.49","THA",1
"Thailand",2016,"Transport","Rail",280,"China Communications Construction","East Asia & Pacific",NA,"THA",0
"Thailand",2015,"Energy","Alternative",300,"Zhongli","East Asia & Pacific",NA,"THA",0
"Thailand",2015,"Energy","Alternative",160,"Trina Solar","East Asia & Pacific","1","THA",0
"Thailand",2020,"Transport","Shipping",280,"China Communications Construction","East Asia & Pacific",NA,"THA",1
"Thailand",2020,"Transport","Rail",420,"China Railway Construction","East Asia & Pacific",NA,"THA",1
"Togo",2009,"Energy","Hydro",390,"Sinohydro","Sub-Saharan Africa",NA,"TGO",0
"Trinidad & Tobago",2009,"Energy","Oil",320,"China National Off-shore Oil (CNOOC), China Petroleum and Chemical (Sinopec)","Latin America & Caribbean","1","TTO",0
"Trinidad & Tobago",2011,"Energy",NA,850,"China Investment Corporation (CIC)","Latin America & Caribbean","0.1","TTO",0
"Turkey",2010,"Energy",NA,360,"China National Machinery Industry (Sinomach)","Europe & Central Asia",NA,"TUR",0
"Turkey",2012,"Energy",NA,130,"Harbin Electric","Europe & Central Asia","0.5","TUR",0
"Turkey",2013,"Energy","Hydro",460,"China General Technology (Genertec)","Europe & Central Asia",NA,"TUR",0
"Turkey",2015,"Energy",NA,380,"China National Machinery Industry (Sinomach)","Europe & Central Asia","0.75","TUR",1
"Turkey",2005,"Transport","Rail",1270,"China Railway Construction, China General Technology (Genertec)","Europe & Central Asia",NA,"TUR",0
"Turkey",2019,"Energy","Coal",1320,"State Power Investment Corporation, Aviation Industry Corp. (AVIC)","Europe & Central Asia","0.79","TUR",1
"Turkey",2013,"Energy",NA,220,"China National Machinery Industry (Sinomach)","Europe & Central Asia",NA,"TUR",0
"Turkey",2013,"Energy","Coal",2400,"Harbin Electric","Europe & Central Asia",NA,"TUR",0
"Turkey",2017,"Energy","Coal",1090,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"TUR",1
"Turkey",2012,"Energy","Alternative",600,"China Electric Equipment","Europe & Central Asia",NA,"TUR",0
"Turkey",2019,"Energy","Alternative",110,"China Electronics Technology","Europe & Central Asia",NA,"TUR",1
"Turkey",2007,"Energy","Coal",610,"China National Machinery Industry (Sinomach)","Europe & Central Asia",NA,"TUR",0
"Turkey",2016,"Energy","Coal",660,"Dongfang Electric Corporation","Europe & Central Asia",NA,"TUR",1
"Turkey",2011,"Energy","Gas",640,"China National Chemical Engineering","Europe & Central Asia",NA,"TUR",0
"Turkey",2008,"Energy","Coal",760,"Datong","Europe & Central Asia",NA,"TUR",0
"Turkmenistan",2012,"Energy","Gas",2920,"China National Petroleum Corp. (CNPC)","Europe & Central Asia",NA,"TKM",0
"Turkmenistan",2007,"Energy","Gas",150,"China National Petroleum Corp. (CNPC)","Europe & Central Asia",NA,"TKM",0
"Turkmenistan",2009,"Energy","Gas",3130,"China National Petroleum Corp. (CNPC)","Europe & Central Asia",NA,"TKM",0
"Turkmenistan",2014,"Energy","Gas",600,"China National Petroleum Corp. (CNPC)","Europe & Central Asia","1","TKM",0
"Uganda",2013,"Energy",NA,100,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"UGA",0
"Uganda",2013,"Energy","Hydro",1690,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"UGA",0
"Uganda",2019,"Energy",NA,210,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"UGA",1
"Uganda",2019,"Energy",NA,220,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"UGA",1
"Uganda",2013,"Energy","Hydro",560,"China Three Gorges","Sub-Saharan Africa",NA,"UGA",0
"Uganda",2013,"Energy","Oil",2040,"China National Off-shore Oil (CNOOC)","Sub-Saharan Africa","0.85","UGA",0
"Ukraine",2020,"Energy","Alternative",240,"China Energy Engineering","Europe & Central Asia",NA,"UKR",1
"Ukraine",2018,"Energy","Coal",680,"Dongfang Electric Corporation","Europe & Central Asia",NA,"UKR",1
"Ukraine",2011,"Energy","Gas",1500,"China National Machinery Industry (Sinomach)","Europe & Central Asia",NA,"UKR",0
"Ukraine",2019,"Energy","Alternative",1120,"State Grid","Europe & Central Asia",NA,"UKR",1
"Ukraine",2016,"Energy","Alternative",180,"China National Building Material","Europe & Central Asia",NA,"UKR",0
"Ukraine",2011,"Energy",NA,1440,"Sinohydro","Europe & Central Asia",NA,"UKR",0
"Ukraine",2018,"Energy","Alternative",340,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"UKR",1
"Ukraine",2018,"Energy","Alternative",210,"China National Machinery Industry (Sinomach)","Europe & Central Asia",NA,"UKR",1
"Ukraine",2019,"Energy","Alternative",140,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"UKR",1
"Ukraine",2018,"Energy","Gas",120,"Xinjiang Beiken Energy Engineering","Europe & Central Asia",NA,"UKR",1
"United Arab Emirates",2020,"Transport","Rail",120,"CRRC","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2017,"Energy","Oil",1520,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2012,"Energy","Coal",200,"Shanghai Electric","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2017,"Energy","Oil",890,"China North Industries (Norinco)","Middle East & North Africa","0.04","ARE",0
"United Arab Emirates",2018,"Energy","Alternative",1930,"Shanghai Electric","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2020,"Energy","Alternative",180,"Jinko Solar","Middle East & North Africa","0.2","ARE",1
"United Arab Emirates",2018,"Energy","Oil",1180,"China National Petroleum Corp. (CNPC)","Middle East & North Africa","0.1","ARE",1
"United Arab Emirates",2015,"Energy","Oil",330,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2018,"Energy","Alternative",930,"State Administration of Foreign Exchange (SAFE)","Middle East & North Africa","0.24","ARE",1
"United Arab Emirates",2020,"Energy","Alternative",890,"China National Machinery Industry (Sinomach)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2019,"Transport","Rail",600,"China Railway Construction","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2018,"Energy",NA,120,"China International Trust and Investment (CITIC)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2020,"Energy","Oil",140,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2016,"Energy","Coal",2150,"Harbin Electric","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2018,"Energy","Oil",1600,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2019,"Energy","Gas",270,"Power Construction Corp. (PowerChina)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2019,"Transport","Rail",210,"China State Construction Engineering","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2019,"Transport","Rail",600,"China Railway Construction","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2020,"Transport","Rail",230,"Power Construction Corp. (PowerChina)","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2016,"Energy","Coal",690,"Harbin Electric","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2020,"Energy","Alternative",560,"Shanghai Electric","Middle East & North Africa",NA,"ARE",1
"United Arab Emirates",2016,"Energy","Coal",200,"China State Construction Engineering","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2017,"Energy","Oil",1770,"China National Petroleum Corp. (CNPC), China National Off-shore Oil (CNOOC)","Middle East & North Africa","0.08","ARE",0
"United Arab Emirates",2008,"Energy","Oil",3290,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",0
"United Arab Emirates",2020,"Energy","Oil",520,"China National Petroleum Corp. (CNPC)","Middle East & North Africa",NA,"ARE",1
"United Kingdom",2016,"Energy","Alternative",260,"State Development and Investment Corp","Europe & Central Asia","1","GBR",0
"United Kingdom",2011,"Energy",NA,510,"China National Petroleum Corp. (CNPC)","Europe & Central Asia","0.5","GBR",0
"United Kingdom",2009,"Energy",NA,880,"Sinochem","Europe & Central Asia","1","GBR",0
"United Kingdom",2008,"Energy",NA,2010,"State Administration of Foreign Exchange (SAFE)","Europe & Central Asia","0.01","GBR",0
"United Kingdom",2014,"Energy","Alternative",170,"State Administration of Foreign Exchange (SAFE)","Europe & Central Asia","0.49","GBR",0
"United Kingdom",2017,"Energy","Alternative",460,"Western Power","Europe & Central Asia",NA,"GBR",0
"United Kingdom",2018,"Energy","Gas",1780,"China Investment Corporation (CIC)","Europe & Central Asia","0.11","GBR",0
"United Kingdom",2016,"Energy","Alternative",210,"China National Building Material","Europe & Central Asia",NA,"GBR",0
"United Kingdom",2012,"Energy","Oil",1500,"China Petroleum and Chemical (Sinopec)","Europe & Central Asia","0.49","GBR",0
"United Kingdom",2017,"Energy","Alternative",180,"China Energy Engineering","Europe & Central Asia","0.75","GBR",0
"United Kingdom",2018,"Energy","Alternative",110,"State Development and Investment Corp","Europe & Central Asia",NA,"GBR",0
"United Kingdom",2019,"Energy",NA,8860,"China General Nuclear Power","Europe & Central Asia","0.34","GBR",0
"United Kingdom",2017,"Energy","Alternative",740,"China Resources","Europe & Central Asia","0.3","GBR",0
"United Kingdom",2014,"Energy","Alternative",160,"China General Nuclear Power","Europe & Central Asia",NA,"GBR",0
"United Kingdom",2013,"Transport","Shipping",500,"Dalian Wanda","Europe & Central Asia","0.92","GBR",0
"United Kingdom",2015,"Transport","Shipping",190,"China South Locomotive","Europe & Central Asia","1","GBR",0
"United States",2013,"Energy","Gas",120,"Shenhua","North America","0.51","USA",0
"United States",2017,"Transport","Rail",100,"China Railway Rolling Stock Corporation (CRRC)","North America","1","USA",0
"United States",2010,"Energy","Gas",100,"Hopu Investment","North America","0.01","USA",0
"United States",2007,"Energy",NA,100,"China Petroleum and Chemical (Sinopec)","North America",NA,"USA",0
"United States",2009,"Transport","Rail",100,"China State Construction Engineering","North America",NA,"USA",0
"United States",2012,"Energy","Alternative",260,"Wanxiang","North America",NA,"USA",0
"United States",2013,"Energy","Oil",1700,"Sinochem","North America","0.4","USA",0
"United States",2016,"Energy","Alternative",150,"China Poly","North America",NA,"USA",0
"United States",2013,"Energy","Oil",1020,"China Petroleum and Chemical (Sinopec)","North America","0.5","USA",0
"United States",2010,"Energy","Gas",2370,"China National Off-shore Oil (CNOOC)","North America","0.33","USA",0
"United States",2015,"Energy","Oil",1350,"China National Off-shore Oil (CNOOC)","North America","0.25","USA",0
"United States",2010,"Energy",NA,1230,"Huaneng Power","North America","0.5","USA",0
"United States",2014,"Energy",NA,190,"China Investment Corporation (CIC)","North America","0.08","USA",0
"United States",2013,"Energy","Oil",290,"Meidu Holding","North America",NA,"USA",0
"United States",2009,"Energy","Oil",100,"China National Off-shore Oil (CNOOC)","North America",NA,"USA",0
"United States",2009,"Energy",NA,1580,"China Investment Corporation (CIC)","North America","0.15","USA",0
"United States",2014,"Energy",NA,670,"Goldleaf Jewelry","North America","0.95","USA",0
"United States",2017,"Energy","Alternative",250,"Xinjiang Goldwind","North America","1","USA",0
"United States",2010,"Energy",NA,180,"China National Petroleum Corp. (CNPC)","North America","0.51","USA",0
"United States",2013,"Energy","Oil",140,"Meidu Holding","North America","1","USA",0
"United States",2017,"Transport",NA,1780,"Tencent","North America","0.05","USA",0
"United States",2015,"Transport","Rail",100,"China Railway Rolling Stock Corporation (CRRC)","North America","1","USA",0
"United States",2015,"Energy","Oil",1080,"Yantai Xinchao","North America",NA,"USA",0
"United States",2012,"Energy","Alternative",420,"Wanxiang","North America",NA,"USA",0
"United States",2010,"Energy","Oil",130,"China Communications Construction","North America","1","USA",0
"United States",2012,"Energy","Gas",2200,"China Petroleum and Chemical (Sinopec)","North America","0.33","USA",0
"United States",2015,"Energy","Alternative",100,"Wanxiang","North America",NA,"USA",0
"United States",2018,"Transport","Rail",600,"China State Construction Engineering","North America",NA,"USA",0
"United States",2012,"Energy","Gas",500,"China Investment Corporation (CIC)","North America",NA,"USA",0
"United States",2012,"Transport","Shipping",120,"China Shipping","North America",NA,"USA",0
"United States",2015,"Energy","Oil",320,"Yantai Xinchao","North America",NA,"USA",0
"United States",2011,"Energy","Alternative",200,"Xinjiang Goldwind","North America","1","USA",0
"Uzbekistan",2012,"Energy","Coal",230,"Harbin Electric","Europe & Central Asia",NA,"UZB",0
"Uzbekistan",2020,"Energy","Alternative",120,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"UZB",1
"Uzbekistan",2020,"Energy","Gas",530,"China Energy Engineering","Europe & Central Asia",NA,"UZB",1
"Uzbekistan",2016,"Energy","Alternative",150,"China Singyes","Europe & Central Asia",NA,"UZB",1
"Uzbekistan",2017,"Energy","Gas",190,"China National Petroleum Corp. (CNPC)","Europe & Central Asia","0.5","UZB",1
"Uzbekistan",2013,"Transport","Rail",460,"China Railway Engineering","Europe & Central Asia",NA,"UZB",0
"Uzbekistan",2017,"Energy","Hydro",110,"Power Construction Corp. (PowerChina)","Europe & Central Asia",NA,"UZB",1
"Uzbekistan",2012,"Energy","Gas",2040,"China National Petroleum Corp. (CNPC)","Europe & Central Asia",NA,"UZB",0
"Uzbekistan",2007,"Energy","Gas",880,"China National Petroleum Corp. (CNPC)","Europe & Central Asia",NA,"UZB",0
"Venezuela",2010,"Energy",NA,220,"China National Machinery Industry (Sinomach)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2015,"Energy",NA,1620,"China Energy Engineering","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2012,"Energy","Oil",300,"Power Construction Corp. (PowerChina)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2015,"Energy","Coal",1500,"Power Construction Corp. (PowerChina)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2014,"Energy","Hydro",1080,"Dongfang Electric Corporation","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2016,"Energy","Oil",1460,"China National Petroleum Corp. (CNPC)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2012,"Energy",NA,1310,"State Grid","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2010,"Energy","Gas",1040,"Sinohydro","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2018,"Energy","Oil",360,"China National Petroleum Corp. (CNPC)","Latin America & Caribbean","0.1","VEN",1
"Venezuela",2013,"Energy","Oil",1400,"China Petroleum and Chemical (Sinopec)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2018,"Energy","Oil",250,"China Development Bank","Latin America & Caribbean",NA,"VEN",1
"Venezuela",2012,"Energy","Oil",630,"Wison Energy","Latin America & Caribbean","0.31","VEN",0
"Venezuela",2011,"Transport","Shipping",320,"China Communications Construction","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2010,"Energy","Coal",960,"China National Machinery Industry (Sinomach)","Latin America & Caribbean",NA,"VEN",0
"Venezuela",2010,"Energy","Oil",900,"China National Petroleum Corp. (CNPC)","Latin America & Caribbean",NA,"VEN",0
"Vietnam",2015,"Transport","Rail",260,"China Railway Engineering","East Asia & Pacific",NA,"VNM",0
"Vietnam",2012,"Transport","Shipping",200,"China Communications Construction","East Asia & Pacific",NA,"VNM",0
"Vietnam",2017,"Energy","Alternative",100,"Trina Solar","East Asia & Pacific","1","VNM",1
"Vietnam",2019,"Energy","Alternative",130,"China Minmetals","East Asia & Pacific",NA,"VNM",1
"Vietnam",2015,"Energy","Coal",1760,"Southern Power Grid, State Power Investment Corporation","East Asia & Pacific","55%, 40%","VNM",0
"Vietnam",2020,"Energy","Alternative",310,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"VNM",1
"Vietnam",2020,"Energy","Alternative",240,"Xinghai Group","East Asia & Pacific",NA,"VNM",1
"Vietnam",2011,"Energy","Hydro",110,"China Minmetals","East Asia & Pacific",NA,"VNM",0
"Vietnam",2017,"Energy","Coal",810,"China Huadian Corporation (Huadian)","East Asia & Pacific",NA,"VNM",1
"Vietnam",2015,"Energy","Coal",1310,"China Energy Engineering","East Asia & Pacific","0.7","VNM",0
"Vietnam",2009,"Transport","Rail",420,"China Railway Engineering","East Asia & Pacific",NA,"VNM",0
"Vietnam",2009,"Energy","Coal",1380,"Shanghai Electric","East Asia & Pacific",NA,"VNM",0
"Vietnam",2018,"Energy","Alternative",160,"China Tianying","East Asia & Pacific",NA,"VNM",1
"Vietnam",2010,"Energy","Coal",200,"Wuhan Kaidi Electric","East Asia & Pacific","0.45","VNM",0
"Vietnam",2006,"Energy","Coal",330,"Dongfang Electric Corporation","East Asia & Pacific","0.55000000000000004","VNM",0
"Vietnam",2013,"Energy","Coal",870,"Harbin Electric, China Energy Engineering","East Asia & Pacific",NA,"VNM",0
"Vietnam",2008,"Transport","Shipping",160,"China Communications Construction","East Asia & Pacific",NA,"VNM",0
"Vietnam",2011,"Energy","Coal",1300,"China National Chemical Engineering, Dongfang Electric Corporation, China Energy Engineering","East Asia & Pacific",NA,"VNM",0
"Vietnam",2010,"Energy","Coal",1400,"Dongfang Electric Corporation","East Asia & Pacific",NA,"VNM",0
"Vietnam",2010,"Energy","Hydro",1150,"Hydrochina","East Asia & Pacific",NA,"VNM",0
"Vietnam",2020,"Energy","Alternative",180,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"VNM",1
"Vietnam",2018,"Energy","Alternative",390,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"VNM",1
"Vietnam",2011,"Energy","Coal",360,"China Investment Corporation (CIC)","East Asia & Pacific","0.19","VNM",0
"Vietnam",2011,"Energy","Coal",1490,"China Huadian Corporation (Huadian)","East Asia & Pacific",NA,"VNM",0
"Vietnam",2012,"Energy","Hydro",100,"Power Construction Corp. (PowerChina)","East Asia & Pacific",NA,"VNM",0
"Vietnam",2020,"Energy","Alternative",320,"JA Solar","East Asia & Pacific","1","VNM",1
"Vietnam",2010,"Energy","Coal",650,"Wuhan Kaidi Electric","East Asia & Pacific",NA,"VNM",0
"Vietnam",2019,"Energy","Alternative",520,"Shanxi Construction Investment","East Asia & Pacific",NA,"VNM",1
"Vietnam",2020,"Energy","Alternative",460,"Power Construction Corp. (PowerChina), China Minmetals","East Asia & Pacific",NA,"VNM",1
"Vietnam",2020,"Energy","Coal",750,"China Energy Engineering","East Asia & Pacific",NA,"VNM",1
"Vietnam",2020,"Energy","Coal",1400,"China Energy Engineering","East Asia & Pacific",NA,"VNM",1
"Yemen",2008,"Energy","Oil",470,"Sinochem","Middle East & North Africa","0.16800000000000001","YEM",0
"Yemen",2013,"Transport","Shipping",510,"China Communications Construction","Middle East & North Africa",NA,"YEM",0
"Zambia",2009,"Energy","Hydro",670,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2011,"Energy",NA,330,"Tebian Electric Apparatus (TBEA)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2009,"Energy","Hydro",190,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2012,"Energy",NA,650,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2020,"Energy","Alternative",550,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZMB",1
"Zambia",2008,"Energy","Hydro",280,"Sinohydro","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2020,"Transport","Rail",830,"China Railway Construction","Sub-Saharan Africa",NA,"ZMB",1
"Zambia",2015,"Energy",NA,170,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2014,"Energy","Coal",450,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2016,"Energy",NA,220,"China Railway Engineering","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2011,"Energy","Hydro",160,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZMB",0
"Zambia",2015,"Energy","Hydro",2010,"Sinohydro","Sub-Saharan Africa",NA,"ZMB",0
"Zimbabwe",2014,"Energy","Hydro",530,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2020,"Energy","Coal",630,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZWE",1
"Zimbabwe",2015,"Energy","Coal",1100,"China State Construction Engineering","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2017,"Energy",NA,150,"China National Machinery Industry (Sinomach)","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2016,"Energy","Hydro",600,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2019,"Energy","Alternative",200,"China Energy Engineering","Sub-Saharan Africa",NA,"ZWE",1
"Zimbabwe",2014,"Energy","Alternative",250,"Zhenfa New Energy Science","Sub-Saharan Africa","1","ZWE",0
"Zimbabwe",2010,"Energy","Hydro",400,"Sinohydro","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2018,"Energy","Gas",980,"Sinosteel","Sub-Saharan Africa",NA,"ZWE",1
"Zimbabwe",2015,"Energy","Alternative",100,"Zhejiang Chint","Sub-Saharan Africa",NA,"ZWE",0
"Zimbabwe",2018,"Energy","Coal",1490,"Power Construction Corp. (PowerChina)","Sub-Saharan Africa",NA,"ZWE",1
