Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,6507824767.06303,7006402592.45463,8768721956.33228,10076817278.1025,11009032665.3876,11697918802.7922,13994218939.2431,16853991176.9058,16145868284.5645,16121314670.9653,17814284622.1718,17660871725.9977,18918668644.1941,19797254643.1212,17774766636.0459,19040312815.1337,20996564751.5994,23116699808.1723,23306213742.3602,24644234594.6566
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,12960538723.7591,17120906918.3503,22482365321.7656,26141968161.0924,27683225959.2468,32482070360.3204,43170990616.4729,52194221468.5007,45162894380.9318,41819468691.8251,49258136128.9672,43309252921.0567,48394239474.6762,47062206677.6539,39655958842.5478,40692643373.0327,44179055279.8887,50640650221.4622,51514222381.8428,53335016425.4148
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,622262057.191635,697518248.175182,705704816.042365,839319927.272727,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969936525.298729,1065826669.89742,1060226125.62616,1328157608.83087,1343007845.04468,1377495054.04127,1426651768.82189,1528242026.36264,1547690759.44363,1582841058.89479,1059886363.63636
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,1090467712.30773,1253340519.53311,1385810072.19217,1448536630.88143,1650494366.99875,1885112201.85278,2158496872.85796,2505458705.03338,2453899846.88317,2578026297.15912,2942546781.04548,3801862611.36414,4920343194.99339,5015157815.73406,4218723875.1379,3674794530.18956,3719369107.34992,4085114794.22324,4076578542.56207,4063289449.58795
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,89794943349.8912,92537752708.5893,97645448283.7791,115035498757.543,127807618360.971,148630373214.173,180941941477.009,193611986712.842,194152286008.938,239809387605.427,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318763807455.664,343337750742.27,375981539145.907,374386306993.109,339998477929.985
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,936089385.47486,985865921.787709,1022905027.93296,1245251396.64804,1253072625.69832,1263687150.83799,1191620111.73184,1185474860.3352,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,30752150335.5705,35130340673.8189,46816589164.7856,57332015147.7527,62785305310.2848,70708098105.6329,86454081576.7862,100469509301.304,89046289247.0131,90712671900.5229,99362720493.6429,94258572686.2287,98541305462.1038,100954719362.24,88601289843.0917,89614053143.7939,95157888666.9967,105561218935.334,105284375640.698,105172564491.569
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48006372844.2376,55552509154.8264,50368056404.5568,48161250405.2468,51516366654.8197,46580457470.2769,48401896808.3064,49930685013.4603,43090173394.6913,44736333522.4522,48469082710.3089,54137142149.4799,54178877605.9999,53589609580.7099
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,409435392.194013,346431958.274064,352522682.156703,397611126.698465,476898763.595798,538668769.301531,620230005.227391,699157190.980782,735940409.683426,846797693.595387,1049952233.25874,1190994126.60431,1284698922.22785,1335538893.33315,1307061543.70981,1378551118.49224,1483758906.61054,1574599182.64697,1570093229.25588,1545888426.23031
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,4574495666.99486,5021956321.11861,5331761394.25501,5529873479.87153,5609000000,5850677295.69858,6476674591.87348,6965285324.52207
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,135429607036.658,129088132201.846,197020241490.079,255806631391.551,288868489078.987,303860874149.007,333075462599.71,316132138757.081,329753048857.052,417365076968.257,458201514136.977,434400545085.811,400886013595.573,381198869776.106,346709790458.563,323585509674.481,381448814653.456,404842116738.074,387934574098.17,335442101366.417
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,14586253383.0632,12231264525.0671,14602072410.9506,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,627286800894.855,705394315829.098,905492099322.799,1067093369754.16,1153285660987.44,1259343871534.31,1472131125102.66,1625224842536.99,1485583495415.39,1420722034063,1478772824224.03,1324820091194.67,1354757433212.72,1369398844599.58,1195119269971.52,1232076017361.53,1309297246509.31,1420300232663.59,1393046093137.25,1281484640043.58
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279814924.5918,32350248410.8216,40713812309.7316,42066217871.5349,56725749221.9043,65292753005.4665,68434409315.1123,74317806538.3632,79356449840.5771,80604080688.5775,82401038709.5356,87428128123.7209,87963042340.8379,83990946939.4651,80676681933.978
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644411111.111111,689285185.185185,751233333.333333,747862962.962963,760170370.37037,817759259.259259,800414814.814815,839770370.37037,916566666.666667,923155555.555555,1008888888.88889,1060740740.74074,1078518518.51852,1164814814.81481,980740740.740741
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1486758037.03704,1576988407.40741,1605146777.77778,1664816740.74074,1755130814.81481,1808079888.88889,1865513444.44444,1996771444.44444,2065127259.25926,2118791555.55556,1616772740.74074
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,430040740.740741,461885185.185185,481807407.407407,521974074.074074,550729629.62963,610929629.62963,684444444.444444,695429629.62963,674922222.222222,681225925.925926,676129629.62963,692933333.333333,721207407.407407,727714814.814815,755400000,774429629.62963,792177777.777778,811300000,825040740.740741,807474074.074074
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,15716489369.9266,18136839087.0077,21355576672.542,26645490675.0417,35182105414.3919,45264519502.6479,59440139774.8128,64831935604.2484,51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,30964349684.7059,26155799324.8663,21329109521.8077
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793388732.29125,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126291450.81511,3317438910.83068,3591623596.03082,3996247906.19765,3984483762.37123,2884248048.49068
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,242395852494.409,266849061835.659,334337212322.076,385118044877.465,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,533879529188.454,541220059459.25
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,287226531168.523,310175772488.13,363063293977.872,405531321270.607,420544947799.55,443801905407.561,493537376707.764,570304197211.707,558199868578.256,603434493402.679,722038242134.62,692109693986.886,712748124222.61,734396591036.932,702149580770.901,695600652899.283,704478516963.855,735539301552.674,731767398052.879,752248045730.11
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,86771314031.1804,90558485523.3853,95693808463.2517,112863340757.238,134203830734.967,153799910913.14,180030111358.575,218089977728.285,224561692650.334,252518218262.806,64315437939.0108,42807315975.5342,20345458470.8427,21239000398.0826,16492072144.2125,12356980638.8143,16112991411.879,21490335085.8366,22777882165.1115,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,1080768906.5003,1221120798.81336,1555301496.04756,2076182460.86517,2312327536.41789,2830220713.07301,3719506172.83951,5161337336.40365,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,8271454300.59548,6992393787.40891,7536439875.08334,7765014424.33779,8300784856.87904,8194150301.78552
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,13581644245.7352,14142035080.2849,15224257698.482,16675948414.7573,18399046025.2688,18649590248.2626,21843529024.9154,27941177434.5087,29081425282.2949,32014249841.4151,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,57003713610.7625,61136873692.3985,62409709110.9538
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,120296476180.402,134300851255.002,152280677649.055,172895749632.046,189318549680.384,221758196504.936,262942476722.425,291382991177.698,281710416557.292,341104820155.464,370819140946.553,397558222957.17,420333203150.426,407339454060.678,401296437424.995,413366150655.591,456356961443.497,506611070188.362,544263840039.166,501643653514.925
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389500,1395519600,1447307100,1594410900,1650618500,1615609700,1583876200,2047931700,1902156800
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1482437752.05739,1706698099.44513,2115836353.1204,2259992642.29014,2281482855.46518,2351584608.41123,2662612348.44099,3323677130.04484,3379258564.97242,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,7574636978.66173
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,181116952.7897,182763693.916873,202246959.690276,230657965.488586,261797606.149719,292232117.078998,298513956.159185,344428609.006734,312377379.297118,366840012.442325,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629,488829964.070819
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,8824873259.32105,9008273720.93395,11305459802.0683,13280275123.0354,15982282462.3786,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157948396.2042,25433011405.3017,25763220107.0051,27268478564.5547,27615843098.0949,24959858249.4433,22386264807.3174,22385426653.883,23679919654.9891,23208326547.5327,21588037504.9992
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,22066031834.2948,23142153759.5836,27453007372.9142,31183059012.4448,32273007553.5687,34377310293.0128,38914078351.8027,44860969077.1853,43454935940.1614,46206331261.1019,48122838144.5183,47311196335.2884,48683848563.8515,50271342086.4222,45780069046.659,44360775649.1664,42163974956.4834,42570270107.1147,41804581484.3655,41620349986.3089
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,201751148417.102,240253216295.117,314592428076.487,408876042651.701,506308311476.63,557057829051.453,681337335021.874,770462156204.38,649272568774.193,776992599946.766,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778471901665.148,761004425605.414,719954821683.31
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,3534803921.56863,4461978498.86577,5977560877.44013,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45231428571.4286,..
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,13196544.946726,15450994.2410084,18231078.5394643,21534931.6075894,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575,48855550.2030142
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,5840503868.57246,6178563590.89254,6606884390.78019,7939487473.86318,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25127805566.4346,26673441667.2778,27871725205.585,27305915761.2794,28915786996.5408,32612397758.4418,32387183844.6574,29203988814.8973,30744473911.5312,32927025573.4296,35353060634.2022,37600368180.9399
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,39309580983.2282,43956369917.0202,52010238715.8475,67220154164.3166,89239370109.4698,111884752475.248,148733861386.139,188111140643.985,121552777492.556,141209864408.488,169333048847.834,182592416468.527,190498811460.028,133503411375.739,91030959454.6961,93355993628.5042,112090530368.543,130891049796.879,153882982016.281,155498989149.587
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,103311640571.818,109816201497.617,124346358066.712,147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,289787338325.391,350666031313.819,374590605854.323,390107556160.654,403137100068.074,358135057862.492,357045064669.843,385605506848.196,422215043594.282,417215559513.364,358868765174.924
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1643908161796.46,1784076738609.11,2057093877551.02,2421814353716.59,2544829090909.09,2717059797608.1,3106182472989.2,2938882352941.18,2425798410967.44,2491110093454.18,2674891473843.81,2719158341005.79,2803291406029.93,3087165602962.86,2956573778737.76,2722851958486.23,2699016715111.39,2900791442554.06,2878673912414.44,2759804061837.07
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,10581821399000,10936419054000,11458243878000,12213729147000,13036640230000,13814611414000,14451858656000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18238300569000,18745075687000,19542979183000,20611860934000,21433224697000,20953030000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,20898788416.6348,13606494599.4261,12045631092.5353,13686329890.1191,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284481651.9021,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,57236652490.1699,64233966861.2518,64515038268.1373,61231149880.5857,53628827440.3582
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,11401421329.1974,9687788512.80184,10134453435.4603,12030023547.8807,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,49765676402.4495,60178909297.208,67517349212.0609,73180036692.3255,80845384375.1236,86196265191.6645,86138288615.1218,62081323299.0324,52633143808.1824,59907674027.4676,59929951114.3598
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,257926881.72043,262596597.803278,314471328.071548,364996869.129618,394962552.336108,439376794.094041,516392922.513728,590748237.021657,592622502.360859,670713208.084552,770153304.153832,747839697.746593,758304466.245339,772315721.265827,730870581.672312,780889605.899977,880043553.748442,914727908.137793,934521604.602009,881547928.58381
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,122903960204.505,92893587733.6549,83620628582.1082,112453382329.615,145510008134.75,183477522123.894,230364012575.687,315953388510.678,329787628928.471,393192354510.653,316482190800.364,381286237847.667,371005379786.566,482359318767.703,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,32685198735.3053,35064105500.8344,39552513316.0734,45427854693.2554,57633255618.2731,66371664817.0436,77414425532.2452,99130304099.1274,106014659770.222,115931749697.241,135539438559.709,155820001920.492,171222025117.381,186204652922.262,193241108709.536,205276172134.901,223779865815.183,245213686369.157,261921244843.172,271158442448.537
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3900000000,4068000000,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15561300000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,9861560094.74009,10694628091.6726,11777966673.3897,13872791658.5487,16746344766.2044,19061978586.1278,21650532264.2322,26910851361.7555,25130274124.2525,30906749533.221,32726417212.348,35401341663.0425,40415235701.9871,43228585321.3272,42445102386.6049,31317365269.4611,26840128755.3648,21606140907.4454,..,..
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,4094480988.11931,4193845678.17033,4901839731.26571,6221077674.77871,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265559483.8548,23459515275.5776,25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311590296.7021,23308667781.2258,18110631358.3114
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,17584890936.6523,18115543790.7855,19284289739.0517,18051170798.941
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/15/2022,,,,,,,,,,,,,,,,,,,,,,,
